frame_idx;frame_time;movement_code;is_washing;dataset;annotator;video;L_x_0;L_y_0;L_z_0;L_x_1;L_y_1;L_z_1;L_x_2;L_y_2;L_z_2;L_x_3;L_y_3;L_z_3;L_x_4;L_y_4;L_z_4;L_x_5;L_y_5;L_z_5;L_x_6;L_y_6;L_z_6;L_x_7;L_y_7;L_z_7;L_x_8;L_y_8;L_z_8;L_x_9;L_y_9;L_z_9;L_x_10;L_y_10;L_z_10;L_x_11;L_y_11;L_z_11;L_x_12;L_y_12;L_z_12;L_x_13;L_y_13;L_z_13;L_x_14;L_y_14;L_z_14;L_x_15;L_y_15;L_z_15;L_x_16;L_y_16;L_z_16;L_x_17;L_y_17;L_z_17;L_x_18;L_y_18;L_z_18;L_x_19;L_y_19;L_z_19;L_x_20;L_y_20;L_z_20;L_cx;L_cy;L_scale;R_x_0;R_y_0;R_z_0;R_x_1;R_y_1;R_z_1;R_x_2;R_y_2;R_z_2;R_x_3;R_y_3;R_z_3;R_x_4;R_y_4;R_z_4;R_x_5;R_y_5;R_z_5;R_x_6;R_y_6;R_z_6;R_x_7;R_y_7;R_z_7;R_x_8;R_y_8;R_z_8;R_x_9;R_y_9;R_z_9;R_x_10;R_y_10;R_z_10;R_x_11;R_y_11;R_z_11;R_x_12;R_y_12;R_z_12;R_x_13;R_y_13;R_z_13;R_x_14;R_y_14;R_z_14;R_x_15;R_y_15;R_z_15;R_x_16;R_y_16;R_z_16;R_x_17;R_y_17;R_z_17;R_x_18;R_y_18;R_z_18;R_x_19;R_y_19;R_z_19;R_x_20;R_y_20;R_z_20;R_cx;R_cy;R_scale;L_nx_0;L_ny_0;L_nx_1;L_ny_1;L_nx_2;L_ny_2;L_nx_3;L_ny_3;L_nx_4;L_ny_4;L_nx_5;L_ny_5;L_nx_6;L_ny_6;L_nx_7;L_ny_7;L_nx_8;L_ny_8;L_nx_9;L_ny_9;L_nx_10;L_ny_10;L_nx_11;L_ny_11;L_nx_12;L_ny_12;L_nx_13;L_ny_13;L_nx_14;L_ny_14;L_nx_15;L_ny_15;L_nx_16;L_ny_16;L_nx_17;L_ny_17;L_nx_18;L_ny_18;L_nx_19;L_ny_19;L_nx_20;L_ny_20;L_tip0_wrist_dist;L_tip1_wrist_dist;L_tip2_wrist_dist;L_tip3_wrist_dist;L_tip4_wrist_dist;L_angle_index_pip;L_angle_middle_pip;L_angle_ring_pip;L_angle_pinky_pip;L_angle_thumb_pip;R_nx_0;R_ny_0;R_nx_1;R_ny_1;R_nx_2;R_ny_2;R_nx_3;R_ny_3;R_nx_4;R_ny_4;R_nx_5;R_ny_5;R_nx_6;R_ny_6;R_nx_7;R_ny_7;R_nx_8;R_ny_8;R_nx_9;R_ny_9;R_nx_10;R_ny_10;R_nx_11;R_ny_11;R_nx_12;R_ny_12;R_nx_13;R_ny_13;R_nx_14;R_ny_14;R_nx_15;R_ny_15;R_nx_16;R_ny_16;R_nx_17;R_ny_17;R_nx_18;R_ny_18;R_nx_19;R_ny_19;R_nx_20;R_ny_20;R_tip0_wrist_dist;R_tip1_wrist_dist;R_tip2_wrist_dist;R_tip3_wrist_dist;R_tip4_wrist_dist;R_angle_index_pip;R_angle_middle_pip;R_angle_ring_pip;R_angle_pinky_pip;R_angle_thumb_pip;L_nvx_0;L_nvy_0;L_nvx_1;L_nvy_1;L_nvx_2;L_nvy_2;L_nvx_3;L_nvy_3;L_nvx_4;L_nvy_4;L_nvx_5;L_nvy_5;L_nvx_6;L_nvy_6;L_nvx_7;L_nvy_7;L_nvx_8;L_nvy_8;L_nvx_9;L_nvy_9;L_nvx_10;L_nvy_10;L_nvx_11;L_nvy_11;L_nvx_12;L_nvy_12;L_nvx_13;L_nvy_13;L_nvx_14;L_nvy_14;L_nvx_15;L_nvy_15;L_nvx_16;L_nvy_16;L_nvx_17;L_nvy_17;L_nvx_18;L_nvy_18;L_nvx_19;L_nvy_19;L_nvx_20;L_nvy_20;R_nvx_0;R_nvy_0;R_nvx_1;R_nvy_1;R_nvx_2;R_nvy_2;R_nvx_3;R_nvy_3;R_nvx_4;R_nvy_4;R_nvx_5;R_nvy_5;R_nvx_6;R_nvy_6;R_nvx_7;R_nvy_7;R_nvx_8;R_nvy_8;R_nvx_9;R_nvy_9;R_nvx_10;R_nvy_10;R_nvx_11;R_nvy_11;R_nvx_12;R_nvy_12;R_nvx_13;R_nvy_13;R_nvx_14;R_nvy_14;R_nvx_15;R_nvy_15;R_nvx_16;R_nvy_16;R_nvx_17;R_nvy_17;R_nvx_18;R_nvy_18;R_nvx_19;R_nvy_19;R_nvx_20;R_nvy_20
500;16666.666666666668;4.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;172.61564254760742;34.85123634338379;1.399515525690731e-07;158.97618293762207;41.040709018707275;-0.012373628094792366;147.11549758911133;53.12048077583313;-0.02114863321185112;142.82508850097656;66.31809711456299;-0.027932457625865936;142.7238941192627;76.05254173278809;-0.03598327934741974;142.70401000976562;51.74318075180054;-0.028676427900791168;138.56831550598145;65.87815046310425;-0.04667802155017853;137.43809700012207;76.6087818145752;-0.06079808622598648;136.9465160369873;85.51471710205078;-0.07025189697742462;150.5674934387207;53.98323655128479;-0.03106594830751419;146.50856971740723;70.54133176803589;-0.045448753982782364;143.25017929077148;81.88446521759033;-0.05410076677799225;140.78227043151855;89.93759393692017;-0.0609886460006237;159.3506908416748;55.026819705963135;-0.03380313888192177;156.8252944946289;69.74244117736816;-0.04572786018252373;153.8338851928711;76.28360509872437;-0.045977260917425156;151.33245468139648;79.83704566955566;-0.04597923159599304;168.89535903930664;55.400158166885376;-0.03759194537997246;166.08144760131836;64.5880651473999;-0.0470656082034111;164.17552947998047;67.315993309021;-0.04511016979813576;162.41430282592773;68.60248804092407;-0.04294589161872864;151.61574863252184;65.9176732812609;37.49825393881619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5600232466650297;-0.8284768935792713;0.19628738759702885;-0.6634166034275618;-0.12001228245862657;-0.3412743571022864;-0.23442851888219943;0.010678466094859625;-0.23712716138110032;0.2702757431869676;-0.23765742899114728;-0.37800406793841906;-0.34794775105606696;-0.0010539908930464422;-0.37808831460613224;0.28510950271866997;-0.3911977506864588;0.5226121688963247;-0.027954773454559226;-0.31826646513858664;-0.13619777932721122;0.12330330085019828;-0.2230922366518716;0.4258009442888075;-0.28890620397098143;0.6405610430515305;0.20627473006539546;-0.2904362851952458;0.13892769168951677;0.10199855978222136;0.0591530625390841;0.27643771985695587;-0.007554857129817122;0.37120054739098585;0.46081106696271706;-0.28048012932912475;0.3857699345788044;-0.0354578678791404;0.33494308476207235;0.0372902703694325;0.28797485373653103;0.07159839399572661;50.90249689253372;61.960268467901614;63.62287617833971;49.76642569523273;35.259244507899425;169.70385039174784;177.74638705095782;165.16226374345243;162.0870661853491;153.53312621284513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.665638259355974;0.43719110258172766;0.5017287249238339;2.1819192781207954;-0.6395439609644153;4.8640657612858575;-2.0633118773384416;6.982422633036199;-4.409339085193173;8.298061534395261;1.8748867241302591;-2.427504217540463;0.12187298417664083;-3.767370723859872;-0.29272013368186744;-3.4711636605481146;-0.41375099162679174;-2.8958532174038;3.344403906053184;-3.1611906474789;2.1831105476433845;-2.319597207030283;0.8702100468203344;-1.8034345705378596;-0.49360926002569083;-1.9046004928529259;4.074869205793274;-3.564625817446136;1.6150905135049807;-1.1923547931359548;-1.5452530218740728;0.9277161656597066;-3.8209261392447345;2.3553977875965777;4.414119531559196;-3.710410440860565;0.21935932308573658;-1.114758655528004;-2.271593931670606;1.4281298579074106;-3.93524136542678;3.857960323639275
501;16700.0;4.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173.9331817626953;35.44471263885498;1.1405607835968112e-07;160.74745178222656;39.714553356170654;-0.012638110667467117;150.00941276550293;49.33370232582092;-0.02260192483663559;142.92019844055176;58.049726486206055;-0.03155260533094406;138.5595703125;63.39277267456055;-0.04072975367307663;147.38224983215332;55.947550535202026;-0.025718461722135544;141.74790382385254;69.86064434051514;-0.042641304433345795;139.17259216308594;79.70821380615234;-0.0548311322927475;137.82567977905273;87.82740354537964;-0.06360215693712234;155.68920135498047;58.539862632751465;-0.026979047805070877;152.81801223754883;67.92602062225342;-0.04685487970709801;153.51882934570312;65.65056324005127;-0.05379769578576088;154.71250534057617;62.843499183654785;-0.05678964778780937;164.5238494873047;59.59164619445801;-0.02865905500948429;162.2299575805664;66.098313331604;-0.04536636173725128;163.39508056640625;61.33453130722046;-0.04112306237220764;164.89778518676758;56.805431842803955;-0.03584299236536026;173.10009002685547;59.73731517791748;-0.031523894518613815;170.02639770507812;63.67340326309204;-0.043456800282001495;170.65095901489258;59.5423150062561;-0.03960241377353668;171.7774772644043;55.60486078262329;-0.03448154032230377;156.6494469415574;60.79176391874041;32.94328490314367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5246512262500148;-0.7694148095555171;0.12439575630413581;-0.6398029408584699;-0.20155956503963635;-0.34781175060736214;-0.41675408330926617;-0.08323509451459375;-0.5491218220114755;0.07895414083529761;-0.28130762116317454;-0.14704706582178495;-0.4523393207907704;0.27528767845823765;-0.5305134211677746;0.57421261853601;-0.5713992158902271;0.8206722464419238;-0.029148446774513496;-0.06835691378712665;-0.11630396650708431;0.21656178867676343;-0.09503052306588637;0.14748982487921847;-0.05879624957486793;0.06228083419569938;0.2390290637044478;-0.036429813475215296;0.1693975162287623;0.16108136843260612;0.20476505742161585;0.01647581259961895;0.2503799566273089;-0.12100590720253432;0.499362560038093;-0.03200800235687196;0.40606001504859707;0.08747273846017244;0.4250186984844087;-0.037927271556488694;0.45921438518729174;-0.15744948177958257;45.08199692547782;63.62152156391148;33.468311971943095;23.193074746446214;20.275074230755283;172.60929580213906;0.10961858895977672;5.676274266304293;29.38909517024699;170.97734812657288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0611606124504458;1.771862520712627;-2.1567489387867913;0.7084098770727576;-2.4464184774302935;-0.19612180515227284;-5.469766932812003;-2.8174068182836014;-9.359839818911256;-5.7396480705501;-1.3095057651608177;6.9287100634990235;-3.131747092041103;8.290250080538522;-4.57275319684927;8.673093474520202;-5.40604395611305;8.941802326367975;-0.03581019959862812;7.4972865405438;0.5968143846038072;2.7977546347969544;3.841851407579557;-8.34933358228767;6.9032986318834055;-17.34840626567493;0.9826300091715701;7.620194151600915;0.9140947361773664;1.7724842595115429;4.368359846475952;-7.798857217720108;7.738044412713781;-14.766193637805605;1.1565447922612777;7.454163809167584;0.6087024140937808;3.6879181901793854;2.7022684116700906;-2.256526257777636;5.137185943522821;-6.871436273259275
502;16733.333333333336;4.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
503;16766.666666666664;4.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504;16800.0;4.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
505;16833.333333333332;4.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
506;16866.666666666668;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
507;16900.0;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
508;16933.333333333332;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
509;16966.666666666664;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
510;17000.0;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
511;17033.333333333336;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
512;17066.666666666668;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
513;17100.0;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
514;17133.333333333332;5.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
